line,z,x1,y1,z1,x2,y2,z2,e1,e2,delta_e,xy_distance,xyz_distance
36958,20.95,64.012,56.268,20.95,64.199,56.23,20.95,2.08921,2.10087,0.011660000000000004,0.19082190649922612,0.19082190649922612
36959,20.95,64.199,56.23,20.95,64.369,56.262,20.95,2.10087,2.11137,0.010499999999999954,0.17298554852935205,0.17298554852935205
36960,20.95,64.369,56.262,20.95,64.521,56.356,20.95,2.11137,2.12228,0.010909999999999975,0.17871765441612233,0.17871765441612236
36961,20.95,64.521,56.356,20.95,64.63,56.508,20.95,2.12228,2.1337,0.011420000000000208,0.1870427758562173,0.1870427758562173
36962,20.95,64.63,56.508,20.95,64.67,56.696,20.95,2.1337,2.14538,0.01167999999999969,0.1922082204277401,0.1922082204277401
36963,20.95,64.67,56.696,20.95,64.639,56.868,20.95,2.14538,2.15603,0.010650000000000048,0.1747712791050114,0.17477127910501142
36964,20.95,64.639,56.868,20.95,64.542,57.023,20.95,2.15603,2.16717,0.01114000000000015,0.18284966502566863,0.18284966502566863
36965,20.95,64.542,57.023,20.95,64.446,57.09,20.95,2.16717,2.1743,0.007130000000000081,0.11706835610018927,0.11706835610018927
36967,20.95,62.87,56.096,20.95,62.839,56.268,20.95,2.1743,2.18494,0.010639999999999983,0.17477127910501014,0.17477127910501014
36968,20.95,62.839,56.268,20.95,62.742,56.423,20.95,2.18494,2.19609,0.011149999999999771,0.1828496650256724,0.1828496650256724
36969,20.95,62.742,56.423,20.95,62.397,56.663,20.95,2.19609,2.22169,0.02560000000000029,0.42026777178365315,0.42026777178365315
36970,20.95,62.397,56.663,20.95,62.056,56.422,20.95,2.22169,2.24715,0.025459999999999816,0.41756676112928404,0.41756676112928404
36971,20.95,62.056,56.422,20.95,61.961,56.267,20.95,2.24715,2.25819,0.011039999999999939,0.18179658962697273,0.18179658962697273
36972,20.95,61.961,56.267,20.95,61.931,56.1,20.95,2.25819,2.26856,0.01036999999999999,0.16967321532876248,0.16967321532876248
36973,20.95,61.931,56.1,20.95,61.961,55.933,20.95,2.26856,2.27893,0.01036999999999999,0.16967321532876248,0.16967321532876248
36974,20.95,61.961,55.933,20.95,62.056,55.778,20.95,2.27893,2.28996,0.011030000000000317,0.1817965896269788,0.1817965896269788
36975,20.95,62.056,55.778,20.95,62.212,55.668,20.95,2.28996,2.30156,0.01159999999999961,0.1908821626030094,0.1908821626030094
36976,20.95,62.212,55.668,20.95,62.399,55.63,20.95,2.30156,2.31322,0.011660000000000004,0.1908219064992247,0.1908219064992247
36977,20.95,62.399,55.63,20.95,62.569,55.662,20.95,2.31322,2.32372,0.010499999999999954,0.17298554852935072,0.17298554852935072
36978,20.95,62.569,55.662,20.95,62.721,55.756,20.95,2.32372,2.33463,0.01091000000000042,0.1787176544161163,0.17871765441611628
36979,20.95,62.721,55.756,20.95,62.83,55.908,20.95,2.33463,2.34605,0.011419999999999764,0.18704277585622145,0.18704277585622145
36980,20.95,62.83,55.908,20.95,62.854,56.022,20.95,2.34605,2.35316,0.00710999999999995,0.11649892703368306,0.11649892703368306
36982,20.95,62.721,56.956,20.95,62.83,57.108,20.95,2.35316,2.36458,0.011420000000000208,0.18704277585621568,0.18704277585621565
36983,20.95,62.83,57.108,20.95,62.87,57.296,20.95,2.36458,2.37626,0.01167999999999969,0.19220822042774557,0.19220822042774557
36984,20.95,62.87,57.296,20.95,62.839,57.468,20.95,2.37626,2.3869,0.010639999999999983,0.17477127910501014,0.17477127910501014
36985,20.95,62.839,57.468,20.95,62.742,57.623,20.95,2.3869,2.39805,0.011150000000000215,0.18284966502566638,0.18284966502566638
36986,20.95,62.742,57.623,20.95,62.585,57.733,20.95,2.39805,2.40975,0.011699999999999822,0.19170028690640703,0.19170028690640703
36987,20.95,62.585,57.733,20.95,62.406,57.771,20.95,2.40975,2.42088,0.011130000000000084,0.18298907071188986,0.18298907071188986
36988,20.95,62.406,57.771,20.95,62.212,57.732,20.95,2.42088,2.43291,0.012030000000000207,0.19788127753781654,0.1978812775378165
36989,20.95,62.212,57.732,20.95,62.056,57.622,20.95,2.43291,2.44455,0.011639999999999873,0.1908821626030094,0.1908821626030094
36990,20.95,62.056,57.622,20.95,61.961,57.467,20.95,2.44455,2.45558,0.011029999999999873,0.1817965896269788,0.1817965896269788
36991,20.95,61.961,57.467,20.95,61.931,57.3,20.95,2.45558,2.46595,0.01036999999999999,0.16967321532876248,0.16967321532876248
36992,20.95,61.931,57.3,20.95,61.961,57.133,20.95,2.46595,2.47633,0.010380000000000056,0.16967321532875548,0.16967321532875548
36993,20.95,61.961,57.133,20.95,62.056,56.978,20.95,2.47633,2.48736,0.011029999999999873,0.1817965896269788,0.1817965896269788
36994,20.95,62.056,56.978,20.95,62.384,56.747,20.95,2.48736,2.51179,0.024430000000000174,0.40117951094242427,0.40117951094242427
36995,20.95,62.384,56.747,20.95,62.657,56.916,20.95,2.51179,2.5314,0.019610000000000127,0.3210763149159353,0.3210763149159353
37002,20.95,63.785,52.333,20.95,63.606,52.371,20.95,2.0,2.01113,0.011130000000000084,0.1829890707118829,0.1829890707118829
37003,20.95,63.606,52.371,20.95,63.412,52.332,20.95,2.01113,2.02316,0.012029999999999763,0.1978812775378235,0.1978812775378235
37004,20.95,63.412,52.332,20.95,63.256,52.222,20.95,2.02316,2.0348,0.011640000000000317,0.19088216260300359,0.19088216260300359
37005,20.95,63.256,52.222,20.95,63.161,52.067,20.95,2.0348,2.04584,0.011039999999999939,0.1817965896269788,0.1817965896269788
37006,20.95,63.161,52.067,20.95,63.131,51.9,20.95,2.04584,2.05621,0.01036999999999999,0.16967321532876248,0.16967321532876248
37007,20.95,63.131,51.9,20.95,63.161,51.733,20.95,2.05621,2.06658,0.01036999999999999,0.16967321532876248,0.16967321532876248
37008,20.95,63.161,51.733,20.95,63.256,51.578,20.95,2.06658,2.07761,0.011029999999999873,0.18179658962697273,0.18179658962697273
37009,20.95,63.256,51.578,20.95,63.412,51.468,20.95,2.07761,2.08921,0.011600000000000055,0.19088216260300359,0.19088216260300359
37010,20.95,63.412,51.468,20.95,63.599,51.43,20.95,2.08921,2.10087,0.011660000000000004,0.19082190649922612,0.19082190649922612
37011,20.95,63.599,51.43,20.95,63.769,51.462,20.95,2.10087,2.11137,0.010499999999999954,0.17298554852935205,0.17298554852935205
37012,20.95,63.769,51.462,20.95,63.921,51.556,20.95,2.11137,2.12228,0.010909999999999975,0.17871765441611862,0.17871765441611862
37013,20.95,63.921,51.556,20.95,64.03,51.708,20.95,2.12228,2.1337,0.011420000000000208,0.18704277585622145,0.18704277585622145
37014,20.95,64.03,51.708,20.95,64.07,51.896,20.95,2.1337,2.14538,0.01167999999999969,0.1922082204277441,0.1922082204277441
37015,20.95,64.07,51.896,20.95,64.039,52.068,20.95,2.14538,2.15603,0.010650000000000048,0.1747712791050019,0.1747712791050019
37016,20.95,64.039,52.068,20.95,63.942,52.223,20.95,2.15603,2.16717,0.01114000000000015,0.1828496650256724,0.1828496650256724
37017,20.95,63.942,52.223,20.95,63.846,52.29,20.95,2.16717,2.1743,0.007130000000000081,0.11706835610018927,0.11706835610018927
37024,20.95,71.303,47.197,20.95,71.303,63.803,20.95,2.0,3.01176,1.0117600000000002,16.605999999999995,16.605999999999995
37025,20.95,71.303,63.803,20.95,54.697,63.803,20.95,3.01176,4.02353,1.0117699999999998,16.605999999999995,16.605999999999995
37026,20.95,54.697,63.803,20.95,54.697,47.197,20.95,4.02353,5.03529,1.0117599999999998,16.605999999999995,16.605999999999995
37027,20.95,54.697,47.197,20.95,71.228,47.197,20.95,5.03529,6.04249,1.0072,16.53099999999999,16.53099999999999
37030,21.05,71.249,47.251,21.05,71.249,63.749,21.05,6.04249,7.04764,1.0051500000000004,16.498000000000005,16.498000000000005
37031,21.05,71.249,63.749,21.05,54.751,63.749,21.05,7.04764,8.0528,1.0051599999999992,16.497999999999998,16.497999999999998
37032,21.05,54.751,63.749,21.05,54.751,47.251,21.05,8.0528,9.05795,1.0051500000000004,16.498000000000005,16.498000000000005
37033,21.05,54.751,47.251,21.05,71.174,47.251,21.05,9.05795,10.05854,1.0005900000000008,16.42300000000001,16.42300000000001
37036,21.15,71.194,47.306,21.15,71.194,63.694,21.15,10.05854,11.05709,0.9985499999999998,16.388000000000005,16.388000000000005
37037,21.15,71.194,63.694,21.15,54.806,63.694,21.15,11.05709,12.05564,0.9985499999999998,16.388000000000005,16.388000000000005
37038,21.15,54.806,63.694,21.15,54.806,47.306,21.15,12.05564,13.05418,0.9985400000000002,16.388000000000005,16.388000000000005
37039,21.15,54.806,47.306,21.15,71.119,47.306,21.15,13.05418,14.04816,0.9939799999999988,16.313000000000002,16.313000000000002
37042,21.25,71.14,47.36,21.25,71.14,63.64,21.25,14.04816,15.0401,0.9919400000000014,16.28,16.28
37043,21.25,71.14,63.64,21.25,54.86,63.64,21.25,15.0401,16.03204,0.9919399999999978,16.28,16.28
37044,21.25,54.86,63.64,21.25,54.86,47.36,21.25,16.03204,17.02398,0.9919400000000032,16.28,16.28
37045,21.25,54.86,47.36,21.25,71.065,47.36,21.25,17.02398,18.01136,0.9873799999999981,16.205,16.205
37048,21.35,71.089,47.411,21.35,71.089,63.589,21.35,18.01136,18.99702,0.9856599999999993,16.177999999999997,16.177999999999997
37049,21.35,71.089,63.589,21.35,54.911,63.589,21.35,18.99702,19.98268,0.9856599999999993,16.177999999999997,16.177999999999997
37050,21.35,54.911,63.589,21.35,54.911,47.411,21.35,19.98268,20.96834,0.9856600000000029,16.177999999999997,16.177999999999997
37051,21.35,54.911,47.411,21.35,71.014,47.411,21.35,20.96834,21.94943,0.9810899999999982,16.102999999999994,16.102999999999994
37054,21.45,71.037,47.463,21.45,71.037,63.537,21.45,21.94943,22.92881,0.979379999999999,16.073999999999998,16.073999999999998
37055,21.45,71.037,63.537,21.45,54.963,63.537,21.45,22.92881,23.90819,0.9793800000000026,16.074000000000005,16.074000000000005
37056,21.45,54.963,63.537,21.45,54.963,47.463,21.45,23.90819,24.88757,0.979379999999999,16.073999999999998,16.073999999999998
37057,21.45,54.963,47.463,21.45,70.962,47.463,21.45,24.88757,25.86238,0.9748100000000015,15.999000000000002,15.999000000000002
37060,21.55,70.985,47.515,21.55,70.985,63.485,21.55,25.86238,26.83548,0.9730999999999987,15.969999999999999,15.969999999999999
37061,21.55,70.985,63.485,21.55,55.015,63.485,21.55,26.83548,27.80858,0.9730999999999987,15.969999999999999,15.969999999999999
37062,21.55,55.015,63.485,21.55,55.015,47.515,21.55,27.80858,28.78168,0.9731000000000023,15.969999999999999,15.969999999999999
37063,21.55,55.015,47.515,21.55,70.91,47.515,21.55,28.78168,29.75021,0.9685299999999977,15.894999999999996,15.894999999999996
37066,21.65,70.934,47.566,21.65,70.934,63.434,21.65,29.75021,30.71703,0.966820000000002,15.867999999999995,15.867999999999995
37067,21.65,70.934,63.434,21.65,55.066,63.434,21.65,30.71703,31.68385,0.9668199999999985,15.867999999999995,15.867999999999995
37068,21.65,55.066,63.434,21.65,55.066,47.566,21.65,31.68385,32.65067,0.9668199999999985,15.867999999999995,15.867999999999995
37069,21.65,55.066,47.566,21.65,70.859,47.566,21.65,32.65067,33.61292,0.9622500000000045,15.792999999999992,15.792999999999992
37072,21.75,70.882,47.618,21.75,70.882,63.382,21.75,33.61292,34.57346,0.9605399999999946,15.763999999999996,15.763999999999996
37073,21.75,70.882,63.382,21.75,55.118,63.382,21.75,34.57346,35.534,0.9605400000000017,15.764000000000003,15.764000000000003
37074,21.75,55.118,63.382,21.75,55.118,47.618,21.75,35.534,36.49454,0.9605400000000017,15.763999999999996,15.763999999999996
37075,21.75,55.118,47.618,21.75,70.807,47.618,21.75,36.49454,37.45051,0.9559700000000007,15.689,15.689
37078,21.85,70.831,47.669,21.85,70.831,63.331,21.85,37.45051,38.40477,0.9542599999999979,15.662000000000006,15.662000000000006
37079,21.85,70.831,63.331,21.85,55.169,63.331,21.85,38.40477,39.35902,0.9542500000000018,15.662000000000006,15.662000000000006
37080,21.85,55.169,63.331,21.85,55.169,47.669,21.85,39.35902,40.31328,0.9542599999999979,15.662000000000006,15.662000000000006
37081,21.85,55.169,47.669,21.85,70.756,47.669,21.85,40.31328,41.26297,0.9496900000000039,15.587000000000003,15.587000000000003
37084,21.95,70.779,47.721,21.95,70.779,63.279,21.95,41.26297,42.21095,0.947979999999994,15.558000000000007,15.558000000000007
37085,21.95,70.779,63.279,21.95,55.221,63.279,21.95,42.21095,43.15893,0.9479800000000012,15.558,15.558
37086,21.95,55.221,63.279,21.95,55.221,47.721,21.95,43.15893,44.10691,0.9479800000000012,15.558000000000007,15.558000000000007
37087,21.95,55.221,47.721,21.95,70.704,47.721,21.95,44.10691,45.05032,0.9434100000000001,15.482999999999997,15.482999999999997
37090,22.05,70.728,47.772,22.05,70.728,63.228,22.05,45.05032,45.99209,0.9417699999999982,15.456000000000003,15.456000000000003
37091,22.05,70.728,63.228,22.05,55.272,63.228,22.05,45.99209,46.93387,0.9417800000000014,15.455999999999996,15.455999999999996
37092,22.05,55.272,63.228,22.05,55.272,47.772,22.05,46.93387,47.87564,0.9417699999999982,15.456000000000003,15.456000000000003
37093,22.05,55.272,47.772,22.05,70.653,47.772,22.05,47.87564,48.81284,0.9372000000000043,15.381000000000007,15.381000000000007
37096,22.15,70.679,47.821,22.15,70.679,63.179,22.15,48.81284,49.74866,0.9358199999999997,15.358000000000004,15.358000000000004
37097,22.15,70.679,63.179,22.15,55.321,63.179,22.15,49.74866,50.68447,0.9358099999999965,15.358000000000004,15.358000000000004
37098,22.15,55.321,63.179,22.15,55.321,47.821,22.15,50.68447,51.62028,0.9358100000000036,15.358000000000004,15.358000000000004
37099,22.15,55.321,47.821,22.15,70.604,47.821,22.15,51.62028,52.55153,0.9312499999999986,15.283000000000001,15.283000000000001
37102,22.25,70.631,47.869,22.25,70.631,63.131,22.25,52.55153,53.48138,0.9298500000000018,15.262,15.262
37103,22.25,70.631,63.131,22.25,55.369,63.131,22.25,53.48138,54.41124,0.9298599999999979,15.262,15.262
37104,22.25,55.369,63.131,22.25,55.369,47.869,22.25,54.41124,55.34109,0.9298500000000018,15.262,15.262
37105,22.25,55.369,47.869,22.25,70.556,47.869,22.25,55.34109,56.26638,0.9252899999999968,15.186999999999998,15.186999999999998
37108,22.35,70.582,47.918,22.35,70.582,63.082,22.35,56.26638,57.19027,0.9238900000000001,15.164000000000001,15.164000000000001
37109,22.35,70.582,63.082,22.35,55.418,63.082,22.35,57.19027,58.11417,0.9239000000000033,15.163999999999994,15.163999999999994
37110,22.35,55.418,63.082,22.35,55.418,47.918,22.35,58.11417,59.03806,0.9238900000000001,15.164000000000001,15.164000000000001
37111,22.35,55.418,47.918,22.35,70.507,47.918,22.35,59.03806,59.95739,0.9193299999999951,15.089000000000006,15.089000000000006
37114,22.45,70.533,47.967,22.45,70.533,63.033,22.45,59.95739,60.87532,0.9179300000000055,15.066000000000003,15.066000000000003
37115,22.45,70.533,63.033,22.45,55.467,63.033,22.45,60.87532,61.79326,0.9179399999999944,15.066000000000003,15.066000000000003
37116,22.45,55.467,63.033,22.45,55.467,47.967,22.45,61.79326,62.71119,0.9179300000000055,15.066000000000003,15.066000000000003
37117,22.45,55.467,47.967,22.45,70.458,47.967,22.45,62.71119,63.62456,0.9133700000000005,14.991,14.991
37120,22.55,70.484,48.016,22.55,70.484,62.984,22.55,63.62456,64.53654,0.9119799999999998,14.968000000000004,14.968000000000004
37121,22.55,70.484,62.984,22.55,55.516,62.984,22.55,64.53654,65.44851,0.9119699999999966,14.967999999999996,14.967999999999996
37122,22.55,55.516,62.984,22.55,55.516,48.016,22.55,65.44851,66.36049,0.9119799999999998,14.968000000000004,14.968000000000004
37123,22.55,55.516,48.016,22.55,70.409,48.016,22.55,66.36049,67.2679,0.9074099999999987,14.893000000000008,14.893000000000008
37126,22.65,70.435,48.065,22.65,70.435,62.935,22.65,67.2679,68.17391,0.9060100000000091,14.870000000000005,14.870000000000005
37127,22.65,70.435,62.935,22.65,55.565,62.935,22.65,68.17391,69.07993,0.906019999999998,14.870000000000005,14.870000000000005
37128,22.65,55.565,62.935,22.65,55.565,48.065,22.65,69.07993,69.98595,0.906019999999998,14.870000000000005,14.870000000000005
37129,22.65,55.565,48.065,22.65,70.36,48.065,22.65,69.98595,70.88739,0.9014399999999938,14.795000000000002,14.795000000000002
37132,22.75,70.386,48.114,22.75,70.386,62.886,22.75,70.88739,71.78745,0.9000600000000105,14.772000000000006,14.772000000000006
37133,22.75,70.386,62.886,22.75,55.614,62.886,22.75,71.78745,72.68751,0.9000599999999963,14.771999999999998,14.771999999999998
37134,22.75,55.614,62.886,22.75,55.614,48.114,22.75,72.68751,73.58757,0.9000599999999963,14.772000000000006,14.772000000000006
37135,22.75,55.614,48.114,22.75,70.311,48.114,22.75,73.58757,74.48305,0.8954800000000063,14.69700000000001,14.69700000000001
37138,22.85,70.338,48.162,22.85,70.338,62.838,22.85,74.48305,75.37727,0.89421999999999,14.676000000000002,14.676000000000002
37139,22.85,70.338,62.838,22.85,55.662,62.838,22.85,75.37727,76.27149,0.8942200000000042,14.675999999999995,14.675999999999995
37140,22.85,55.662,62.838,22.85,55.662,48.162,22.85,76.27149,77.16571,0.8942200000000042,14.676000000000002,14.676000000000002
37141,22.85,55.662,48.162,22.85,70.263,48.162,22.85,77.16571,78.05535,0.88964,14.601000000000006,14.601000000000006
37144,22.95,70.292,48.208,22.95,70.292,62.792,22.95,78.05535,78.94393,0.8885799999999904,14.584000000000003,14.584000000000003
37145,22.95,70.292,62.792,22.95,55.708,62.792,22.95,78.94393,79.8325,0.8885700000000014,14.584000000000003,14.584000000000003
37146,22.95,55.708,62.792,22.95,55.708,48.208,22.95,79.8325,80.72107,0.8885700000000014,14.584000000000003,14.584000000000003
37147,22.95,55.708,48.208,22.95,70.217,48.208,22.95,80.72107,81.60507,0.8840000000000003,14.509,14.509
37150,23.05,70.245,48.255,23.05,70.245,62.745,23.05,81.60507,82.488,0.8829300000000018,14.489999999999995,14.489999999999995
37151,23.05,70.245,62.745,23.05,55.755,62.745,23.05,82.488,83.37093,0.8829300000000018,14.490000000000002,14.490000000000002
37152,23.05,55.755,62.745,23.05,55.755,48.255,23.05,83.37093,84.25385,0.8829199999999986,14.489999999999995,14.489999999999995
37153,23.05,55.755,48.255,23.05,70.17,48.255,23.05,84.25385,85.13221,0.8783600000000007,14.415,14.415
37156,23.15,70.199,48.301,23.15,70.199,62.699,23.15,85.13221,86.00949,0.877279999999999,14.397999999999996,14.397999999999996
37157,23.15,70.199,62.699,23.15,55.801,62.699,23.15,86.00949,86.88678,0.8772900000000021,14.397999999999996,14.397999999999996
37158,23.15,55.801,62.699,23.15,55.801,48.301,23.15,86.88678,87.76406,0.877279999999999,14.397999999999996,14.397999999999996
37159,23.15,55.801,48.301,23.15,70.124,48.301,23.15,87.76406,88.63677,0.8727099999999979,14.322999999999993,14.322999999999993
37162,23.25,70.153,48.347,23.25,70.153,62.653,23.25,88.63677,89.50841,0.8716399999999993,14.305999999999997,14.305999999999997
37163,23.25,70.153,62.653,23.25,55.847,62.653,23.25,89.50841,90.38004,0.8716299999999961,14.306000000000004,14.306000000000004
37164,23.25,55.847,62.653,23.25,55.847,48.347,23.25,90.38004,91.25168,0.8716399999999993,14.305999999999997,14.305999999999997
37165,23.25,55.847,48.347,23.25,70.078,48.347,23.25,91.25168,92.11875,0.8670700000000124,14.231000000000002,14.231000000000002
37168,23.35,70.106,48.394,23.35,70.106,62.606,23.35,92.11875,92.98474,0.8659899999999965,14.212000000000003,14.212000000000003
37169,23.35,70.106,62.606,23.35,55.894,62.606,23.35,92.98474,93.85073,0.8659899999999965,14.211999999999996,14.211999999999996
